"","recorder","date","time.bin.id","call.type","humidity","temp","lunar.vals","tmin","precip.day.of","precip.day.before","n","n.calls","rain.bin"
"329","S15",20180219,"morning","none",96,32.4,"New",24.1,1.2,0,0,0,0
"330","S15",20180219,"afternoon","none",96,32.4,"New",24.1,1.2,0,0,0,0
"331","S15",20180219,"evening","none",96,32.4,"New",24.1,1.2,0,0,0,0
"332","S16",20180219,"madrugada","none",96,32.4,"New",24.1,1.2,0,0,0,0
"333","S16",20180219,"morning","none",96,32.4,"New",24.1,1.2,0,0,0,0
"334","S16",20180219,"afternoon","none",96,32.4,"New",24.1,1.2,0,0,0,0
"335","S16",20180219,"afternoon","short.argus",96,32.4,"New",24.1,1.2,0,2,2,0
"336","S16",20180219,"evening","none",96,32.4,"New",24.1,1.2,0,0,0,0
"337","S16",20180219,"evening","short.argus",96,32.4,"New",24.1,1.2,0,2,2,0
"338","S17",20180219,"madrugada","none",96,32.4,"New",24.1,1.2,0,0,0,0
"339","S17",20180219,"madrugada","long.argus",96,32.4,"New",24.1,1.2,0,3,3,0
"340","S17",20180219,"morning","none",96,32.4,"New",24.1,1.2,0,0,0,0
"341","S17",20180219,"morning","long.argus",96,32.4,"New",24.1,1.2,0,3,3,0
"342","S17",20180219,"morning","short.argus",96,32.4,"New",24.1,1.2,0,2,2,0
"343","S17",20180219,"afternoon","none",96,32.4,"New",24.1,1.2,0,0,0,0
"344","S17",20180219,"afternoon","long.argus",96,32.4,"New",24.1,1.2,0,1,1,0
"345","S17",20180219,"evening","none",96,32.4,"New",24.1,1.2,0,0,0,0
"346","S18",20180219,"madrugada","none",96,32.4,"New",24.1,1.2,0,0,0,0
"347","S18",20180219,"morning","none",96,32.4,"New",24.1,1.2,0,0,0,0
"348","S18",20180219,"morning","long.argus",96,32.4,"New",24.1,1.2,0,1,1,0
"349","S18",20180219,"morning","short.argus",96,32.4,"New",24.1,1.2,0,4,4,0
"350","S18",20180219,"afternoon","none",96,32.4,"New",24.1,1.2,0,0,0,0
"351","S18",20180219,"evening","none",96,32.4,"New",24.1,1.2,0,0,0,0
"352","S18",20180219,"evening","long.argus",96,32.4,"New",24.1,1.2,0,4,4,0
"353","S19",20180219,"madrugada","none",96,32.4,"New",24.1,1.2,0,0,0,0
"354","S19",20180219,"morning","none",96,32.4,"New",24.1,1.2,0,0,0,0
"355","S19",20180219,"afternoon","none",96,32.4,"New",24.1,1.2,0,0,0,0
"356","S19",20180219,"afternoon","long.argus",96,32.4,"New",24.1,1.2,0,1,1,0
"357","S19",20180219,"evening","none",96,32.4,"New",24.1,1.2,0,0,0,0
"358","S19",20180219,"evening","long.argus",96,32.4,"New",24.1,1.2,0,1,1,0
"359","S19",20180219,"evening","short.argus",96,32.4,"New",24.1,1.2,0,1,1,0
"360","S11",20180219,"madrugada","none",96,32.4,"New",24.1,1.2,0,0,0,0
"361","S11",20180219,"madrugada","long.argus",96,32.4,"New",24.1,1.2,0,2,2,0
"362","S11",20180219,"morning","none",96,32.4,"New",24.1,1.2,0,0,0,0
"363","S11",20180219,"morning","long.argus",96,32.4,"New",24.1,1.2,0,1,1,0
"364","S11",20180219,"morning","short.argus",96,32.4,"New",24.1,1.2,0,38,38,0
"365","S11",20180219,"afternoon","none",96,32.4,"New",24.1,1.2,0,0,0,0
"366","S11",20180219,"evening","none",96,32.4,"New",24.1,1.2,0,0,0,0
"367","S11",20180219,"evening","long.argus",96,32.4,"New",24.1,1.2,0,1,1,0
"368","S12",20180219,"madrugada","none",96,32.4,"New",24.1,1.2,0,0,0,0
"369","S12",20180219,"morning","none",96,32.4,"New",24.1,1.2,0,0,0,0
"370","S12",20180219,"afternoon","none",96,32.4,"New",24.1,1.2,0,0,0,0
"371","S12",20180219,"evening","none",96,32.4,"New",24.1,1.2,0,0,0,0
"372","S12",20180219,"evening","long.argus",96,32.4,"New",24.1,1.2,0,2,2,0
"373","S13",20180219,"madrugada","none",96,32.4,"New",24.1,1.2,0,0,0,0
"374","S13",20180219,"morning","none",96,32.4,"New",24.1,1.2,0,0,0,0
"375","S13",20180219,"afternoon","none",96,32.4,"New",24.1,1.2,0,0,0,0
"376","S13",20180219,"evening","none",96,32.4,"New",24.1,1.2,0,0,0,0
"377","S20",20180219,"madrugada","none",96,32.4,"New",24.1,1.2,0,0,0,0
"378","S20",20180219,"morning","none",96,32.4,"New",24.1,1.2,0,0,0,0
"379","S20",20180219,"morning","long.argus",96,32.4,"New",24.1,1.2,0,1,1,0
"380","S20",20180219,"morning","short.argus",96,32.4,"New",24.1,1.2,0,7,7,0
"381","S20",20180219,"afternoon","none",96,32.4,"New",24.1,1.2,0,0,0,0
"382","S20",20180219,"evening","none",96,32.4,"New",24.1,1.2,0,0,0,0
"383","S14",20180220,"madrugada","none",95,31.1,"Waxing",23.8,0,1.2,0,0,1
"384","S15",20180220,"madrugada","none",95,31.1,"Waxing",23.8,0,1.2,0,0,1
"385","S16",20180220,"madrugada","none",95,31.1,"Waxing",23.8,0,1.2,0,0,1
"386","S17",20180220,"madrugada","none",95,31.1,"Waxing",23.8,0,1.2,0,0,1
"387","S18",20180220,"madrugada","none",95,31.1,"Waxing",23.8,0,1.2,0,0,1
"388","S19",20180220,"madrugada","none",95,31.1,"Waxing",23.8,0,1.2,0,0,1
"389","S11",20180220,"madrugada","none",95,31.1,"Waxing",23.8,0,1.2,0,0,1
"390","S12",20180220,"madrugada","none",95,31.1,"Waxing",23.8,0,1.2,0,0,1
"391","S13",20180220,"madrugada","none",95,31.1,"Waxing",23.8,0,1.2,0,0,1
"392","S20",20180220,"madrugada","none",95,31.1,"Waxing",23.8,0,1.2,0,0,1
"393","S14",20180220,"morning","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"394","S14",20180220,"morning","long.argus",95,31.1,"Waxing",23.8,0,1.2,1,1,0
"395","S14",20180220,"morning","short.argus",95,31.1,"Waxing",23.8,0,1.2,17,17,0
"396","S15",20180220,"morning","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"397","S16",20180220,"morning","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"398","S17",20180220,"morning","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"399","S17",20180220,"morning","long.argus",95,31.1,"Waxing",23.8,0,1.2,3,3,0
"400","S17",20180220,"morning","short.argus",95,31.1,"Waxing",23.8,0,1.2,3,3,0
"401","S18",20180220,"morning","long.argus",95,31.1,"Waxing",23.8,0,1.2,4,4,0
"402","S18",20180220,"morning","short.argus",95,31.1,"Waxing",23.8,0,1.2,32,32,0
"403","S19",20180220,"morning","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"404","S11",20180220,"morning","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"405","S11",20180220,"morning","long.argus",95,31.1,"Waxing",23.8,0,1.2,1,1,0
"406","S11",20180220,"morning","short.argus",95,31.1,"Waxing",23.8,0,1.2,5,5,0
"407","S12",20180220,"morning","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"408","S12",20180220,"morning","long.argus",95,31.1,"Waxing",23.8,0,1.2,1,1,0
"409","S13",20180220,"morning","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"410","S20",20180220,"morning","short.argus",95,31.1,"Waxing",23.8,0,1.2,20,20,0
"411","S14",20180220,"afternoon","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"412","S15",20180220,"afternoon","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"413","S16",20180220,"afternoon","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"414","S17",20180220,"afternoon","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"415","S17",20180220,"afternoon","long.argus",95,31.1,"Waxing",23.8,0,1.2,2,2,0
"416","S17",20180220,"afternoon","short.argus",95,31.1,"Waxing",23.8,0,1.2,1,1,0
"417","S18",20180220,"afternoon","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"418","S18",20180220,"afternoon","short.argus",95,31.1,"Waxing",23.8,0,1.2,1,1,0
"419","S19",20180220,"afternoon","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"420","S19",20180220,"afternoon","long.argus",95,31.1,"Waxing",23.8,0,1.2,2,2,0
"421","S11",20180220,"afternoon","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"422","S12",20180220,"afternoon","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"423","S13",20180220,"afternoon","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"424","S20",20180220,"afternoon","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"425","S14",20180220,"evening","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"426","S15",20180220,"evening","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"427","S16",20180220,"evening","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"428","S16",20180220,"evening","long.argus",95,31.1,"Waxing",23.8,0,1.2,1,1,0
"429","S16",20180220,"evening","short.argus",95,31.1,"Waxing",23.8,0,1.2,1,1,0
"430","S17",20180220,"evening","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"431","S17",20180220,"evening","long.argus",95,31.1,"Waxing",23.8,0,1.2,1,1,0
"432","S18",20180220,"evening","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"433","S19",20180220,"evening","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"434","S19",20180220,"evening","long.argus",95,31.1,"Waxing",23.8,0,1.2,1,1,0
"435","S11",20180220,"evening","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"436","S12",20180220,"evening","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"437","S13",20180220,"evening","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"438","S13",20180220,"evening","long.argus",95,31.1,"Waxing",23.8,0,1.2,1,1,0
"439","S20",20180220,"evening","none",95,31.1,"Waxing",23.8,0,1.2,0,0,0
"440","S14",20180221,"madrugada","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"441","S15",20180221,"madrugada","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"442","S16",20180221,"madrugada","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"443","S17",20180221,"madrugada","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"444","S18",20180221,"madrugada","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"445","S18",20180221,"madrugada","long.argus",96,31.5,"Waxing",24.1,0.7,0,3,3,0
"446","S18",20180221,"madrugada","short.argus",96,31.5,"Waxing",24.1,0.7,0,1,1,0
"447","S19",20180221,"madrugada","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"448","S19",20180221,"madrugada","long.argus",96,31.5,"Waxing",24.1,0.7,0,1,1,0
"449","S11",20180221,"madrugada","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"450","S12",20180221,"madrugada","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"451","S13",20180221,"madrugada","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"452","S20",20180221,"madrugada","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"453","S14",20180221,"morning","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"454","S14",20180221,"morning","short.argus",96,31.5,"Waxing",24.1,0.7,0,8,8,0
"455","S15",20180221,"morning","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"456","S15",20180221,"morning","long.argus",96,31.5,"Waxing",24.1,0.7,0,2,2,0
"457","S16",20180221,"morning","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"458","S17",20180221,"morning","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"459","S17",20180221,"morning","long.argus",96,31.5,"Waxing",24.1,0.7,0,3,3,0
"460","S17",20180221,"morning","short.argus",96,31.5,"Waxing",24.1,0.7,0,11,11,0
"461","S18",20180221,"morning","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"462","S18",20180221,"morning","long.argus",96,31.5,"Waxing",24.1,0.7,0,3,3,0
"463","S18",20180221,"morning","short.argus",96,31.5,"Waxing",24.1,0.7,0,20,20,0
"464","S19",20180221,"morning","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"465","S19",20180221,"morning","long.argus",96,31.5,"Waxing",24.1,0.7,0,2,2,0
"466","S11",20180221,"morning","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"467","S11",20180221,"morning","short.argus",96,31.5,"Waxing",24.1,0.7,0,10,10,0
"468","S12",20180221,"morning","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"469","S13",20180221,"morning","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"470","S20",20180221,"morning","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"471","S20",20180221,"morning","short.argus",96,31.5,"Waxing",24.1,0.7,0,2,2,0
"472","S14",20180221,"afternoon","none",96,31.5,"Waxing",24.1,0.7,0,0,0,1
"473","S14",20180221,"afternoon","long.argus",96,31.5,"Waxing",24.1,0.7,0,2,2,1
"474","S14",20180221,"afternoon","short.argus",96,31.5,"Waxing",24.1,0.7,0,3,3,1
"475","S15",20180221,"afternoon","none",96,31.5,"Waxing",24.1,0.7,0,0,0,1
"476","S16",20180221,"afternoon","none",96,31.5,"Waxing",24.1,0.7,0,0,0,1
"477","S16",20180221,"afternoon","long.argus",96,31.5,"Waxing",24.1,0.7,0,1,1,1
"478","S17",20180221,"afternoon","none",96,31.5,"Waxing",24.1,0.7,0,0,0,1
"479","S18",20180221,"afternoon","none",96,31.5,"Waxing",24.1,0.7,0,0,0,1
"480","S19",20180221,"afternoon","none",96,31.5,"Waxing",24.1,0.7,0,0,0,1
"481","S11",20180221,"afternoon","none",96,31.5,"Waxing",24.1,0.7,0,0,0,1
"482","S12",20180221,"afternoon","none",96,31.5,"Waxing",24.1,0.7,0,0,0,1
"483","S13",20180221,"afternoon","none",96,31.5,"Waxing",24.1,0.7,0,0,0,1
"484","S20",20180221,"afternoon","none",96,31.5,"Waxing",24.1,0.7,0,0,0,1
"485","S20",20180221,"afternoon","short.argus",96,31.5,"Waxing",24.1,0.7,0,7,7,1
"486","S14",20180221,"evening","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"487","S14",20180221,"evening","long.argus",96,31.5,"Waxing",24.1,0.7,0,1,1,0
"488","S14",20180221,"evening","short.argus",96,31.5,"Waxing",24.1,0.7,0,2,2,0
"489","S15",20180221,"evening","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"490","S16",20180221,"evening","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"491","S16",20180221,"evening","long.argus",96,31.5,"Waxing",24.1,0.7,0,1,1,0
"492","S16",20180221,"evening","short.argus",96,31.5,"Waxing",24.1,0.7,0,1,1,0
"493","S17",20180221,"evening","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"494","S18",20180221,"evening","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"495","S18",20180221,"evening","long.argus",96,31.5,"Waxing",24.1,0.7,0,2,2,0
"496","S18",20180221,"evening","short.argus",96,31.5,"Waxing",24.1,0.7,0,1,1,0
"497","S19",20180221,"evening","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"498","S19",20180221,"evening","long.argus",96,31.5,"Waxing",24.1,0.7,0,1,1,0
"499","S11",20180221,"evening","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"500","S12",20180221,"evening","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"501","S13",20180221,"evening","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"502","S13",20180221,"evening","long.argus",96,31.5,"Waxing",24.1,0.7,0,1,1,0
"503","S20",20180221,"evening","none",96,31.5,"Waxing",24.1,0.7,0,0,0,0
"504","S14",20180222,"madrugada","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"505","S14",20180222,"morning","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"506","S14",20180222,"morning","short.argus",97,30.4,"Waxing",23.8,0,0.7,1,1,0
"507","S14",20180222,"afternoon","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"508","S14",20180222,"evening","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"509","S15",20180222,"madrugada","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"510","S15",20180222,"morning","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"511","S15",20180222,"afternoon","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"512","S15",20180222,"evening","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"513","S16",20180222,"madrugada","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"514","S16",20180222,"morning","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"515","S16",20180222,"afternoon","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"516","S16",20180222,"afternoon","long.argus",97,30.4,"Waxing",23.8,0,0.7,1,1,0
"517","S16",20180222,"evening","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"518","S17",20180222,"madrugada","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"519","S17",20180222,"morning","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"520","S17",20180222,"morning","long.argus",97,30.4,"Waxing",23.8,0,0.7,6,6,0
"521","S17",20180222,"morning","short.argus",97,30.4,"Waxing",23.8,0,0.7,16,16,0
"522","S17",20180222,"afternoon","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"523","S17",20180222,"afternoon","long.argus",97,30.4,"Waxing",23.8,0,0.7,1,1,0
"524","S17",20180222,"afternoon","short.argus",97,30.4,"Waxing",23.8,0,0.7,1,1,0
"525","S17",20180222,"evening","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"526","S18",20180222,"madrugada","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"527","S18",20180222,"madrugada","long.argus",97,30.4,"Waxing",23.8,0,0.7,3,3,0
"528","S18",20180222,"morning","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"529","S18",20180222,"morning","long.argus",97,30.4,"Waxing",23.8,0,0.7,2,2,0
"530","S18",20180222,"morning","short.argus",97,30.4,"Waxing",23.8,0,0.7,30,30,0
"531","S18",20180222,"afternoon","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"532","S18",20180222,"afternoon","long.argus",97,30.4,"Waxing",23.8,0,0.7,3,3,0
"533","S18",20180222,"afternoon","short.argus",97,30.4,"Waxing",23.8,0,0.7,3,3,0
"534","S18",20180222,"evening","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"535","S19",20180222,"madrugada","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"536","S19",20180222,"morning","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"537","S19",20180222,"afternoon","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"538","S19",20180222,"afternoon","long.argus",97,30.4,"Waxing",23.8,0,0.7,2,2,0
"539","S19",20180222,"evening","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"540","S11",20180222,"madrugada","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"541","S11",20180222,"morning","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"542","S11",20180222,"morning","short.argus",97,30.4,"Waxing",23.8,0,0.7,11,11,0
"543","S11",20180222,"afternoon","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"544","S11",20180222,"afternoon","long.argus",97,30.4,"Waxing",23.8,0,0.7,2,2,0
"545","S11",20180222,"afternoon","short.argus",97,30.4,"Waxing",23.8,0,0.7,14,14,0
"546","S11",20180222,"evening","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"547","S12",20180222,"madrugada","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"548","S12",20180222,"morning","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"549","S12",20180222,"morning","long.argus",97,30.4,"Waxing",23.8,0,0.7,2,2,0
"550","S12",20180222,"afternoon","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"551","S12",20180222,"afternoon","long.argus",97,30.4,"Waxing",23.8,0,0.7,1,1,0
"552","S12",20180222,"evening","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"553","S13",20180222,"madrugada","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"554","S13",20180222,"morning","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"555","S13",20180222,"afternoon","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"556","S13",20180222,"afternoon","long.argus",97,30.4,"Waxing",23.8,0,0.7,1,1,0
"557","S13",20180222,"evening","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"558","S20",20180222,"madrugada","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"559","S20",20180222,"morning","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"560","S20",20180222,"morning","short.argus",97,30.4,"Waxing",23.8,0,0.7,1,1,0
"561","S20",20180222,"afternoon","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"562","S20",20180222,"evening","none",97,30.4,"Waxing",23.8,0,0.7,0,0,0
"563","S14",20180223,"madrugada","none",97,30.8,"Waxing",23.2,9.5,0,0,0,0
"564","S15",20180223,"madrugada","none",97,30.8,"Waxing",23.2,9.5,0,0,0,0
"565","S16",20180223,"madrugada","none",97,30.8,"Waxing",23.2,9.5,0,0,0,0
"566","S17",20180223,"madrugada","none",97,30.8,"Waxing",23.2,9.5,0,0,0,0
"567","S18",20180223,"madrugada","none",97,30.8,"Waxing",23.2,9.5,0,0,0,0
"568","S18",20180223,"madrugada","long.argus",97,30.8,"Waxing",23.2,9.5,0,4,4,0
"569","S19",20180223,"madrugada","none",97,30.8,"Waxing",23.2,9.5,0,0,0,0
"570","S11",20180223,"madrugada","none",97,30.8,"Waxing",23.2,9.5,0,0,0,0
"571","S12",20180223,"madrugada","none",97,30.8,"Waxing",23.2,9.5,0,0,0,0
"572","S13",20180223,"madrugada","none",97,30.8,"Waxing",23.2,9.5,0,0,0,0
"573","S20",20180223,"madrugada","none",97,30.8,"Waxing",23.2,9.5,0,0,0,0
"574","S14",20180223,"morning","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"575","S14",20180223,"morning","short.argus",97,30.8,"Waxing",23.2,9.5,0,5,5,1
"576","S15",20180223,"morning","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"577","S16",20180223,"morning","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"578","S17",20180223,"morning","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"579","S17",20180223,"morning","long.argus",97,30.8,"Waxing",23.2,9.5,0,3,3,1
"580","S17",20180223,"morning","short.argus",97,30.8,"Waxing",23.2,9.5,0,4,4,1
"581","S18",20180223,"morning","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"582","S18",20180223,"morning","short.argus",97,30.8,"Waxing",23.2,9.5,0,19,19,1
"583","S19",20180223,"morning","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"584","S11",20180223,"morning","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"585","S11",20180223,"morning","long.argus",97,30.8,"Waxing",23.2,9.5,0,1,1,1
"586","S12",20180223,"morning","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"587","S12",20180223,"morning","long.argus",97,30.8,"Waxing",23.2,9.5,0,1,1,1
"588","S13",20180223,"morning","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"589","S20",20180223,"morning","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"590","S20",20180223,"morning","short.argus",97,30.8,"Waxing",23.2,9.5,0,5,5,1
"591","S14",20180223,"afternoon","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"592","S15",20180223,"afternoon","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"593","S16",20180223,"afternoon","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"594","S17",20180223,"afternoon","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"595","S17",20180223,"afternoon","long.argus",97,30.8,"Waxing",23.2,9.5,0,1,1,1
"596","S18",20180223,"afternoon","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"597","S19",20180223,"afternoon","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"598","S11",20180223,"afternoon","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"599","S11",20180223,"afternoon","long.argus",97,30.8,"Waxing",23.2,9.5,0,1,1,1
"600","S12",20180223,"afternoon","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"601","S13",20180223,"afternoon","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"602","S20",20180223,"afternoon","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"603","S14",20180223,"evening","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"604","S15",20180223,"evening","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"605","S16",20180223,"evening","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"606","S17",20180223,"evening","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"607","S18",20180223,"evening","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"608","S18",20180223,"evening","long.argus",97,30.8,"Waxing",23.2,9.5,0,1,1,1
"609","S19",20180223,"evening","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"610","S11",20180223,"evening","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"611","S12",20180223,"evening","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"612","S13",20180223,"evening","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"613","S20",20180223,"evening","none",97,30.8,"Waxing",23.2,9.5,0,0,0,1
"614","S14",20180224,"madrugada","none",97,30.4,"Waxing",23,23.3,9.5,0,0,0
"615","S15",20180224,"madrugada","none",97,30.4,"Waxing",23,23.3,9.5,0,0,0
"616","S16",20180224,"madrugada","none",97,30.4,"Waxing",23,23.3,9.5,0,0,0
