"","recorder","call.type","date","humidity","temp","precip.day.of","tmin","precip.day.before","hours.sun","time","time.bin.id","index","n.calls","month","day"
"4241","S16","none","20180303",99,30.2,3.1,22.6,23.5,2.2,0,"madrugada","S16_20180303_madrugada",0,"03","03"
"5069","S17","none","20180303",99,30.2,3.1,22.6,23.5,2.2,0,"madrugada","S17_20180303_madrugada",0,"03","03"
"5828","S18","long.argus","20180303",99,30.2,3.1,22.6,23.5,2.2,4,"madrugada","S18_20180303_madrugada",2,"03","03"
"6151","S18","none","20180303",99,30.2,3.1,22.6,23.5,2.2,0,"madrugada","S18_20180303_madrugada",0,"03","03"
"6808","S19","none","20180303",99,30.2,3.1,22.6,23.5,2.2,0,"madrugada","S19_20180303_madrugada",0,"03","03"
"7954","S20","none","20180303",99,30.2,3.1,22.6,23.5,2.2,0,"madrugada","S20_20180303_madrugada",0,"03","03"
"832","S11","none","20180304",97,30.8,3.5,23.8,3.1,5.6,0,"madrugada","S11_20180304_madrugada",0,"03","04"
"1553","S12","none","20180304",97,30.8,3.5,23.8,3.1,5.6,0,"madrugada","S12_20180304_madrugada",0,"03","04"
"2352","S13","none","20180304",97,30.8,3.5,23.8,3.1,5.6,0,"madrugada","S13_20180304_madrugada",0,"03","04"
"3052","S14","none","20180304",97,30.8,3.5,23.8,3.1,5.6,0,"madrugada","S14_20180304_madrugada",0,"03","04"
"3419","S15","none","20180304",97,30.8,3.5,23.8,3.1,5.6,0,"madrugada","S15_20180304_madrugada",0,"03","04"
"4253","S16","none","20180304",97,30.8,3.5,23.8,3.1,5.6,0,"madrugada","S16_20180304_madrugada",0,"03","04"
"5080","S17","none","20180304",97,30.8,3.5,23.8,3.1,5.6,0,"madrugada","S17_20180304_madrugada",0,"03","04"
"5834","S18","long.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,3,"madrugada","S18_20180304_madrugada",1,"03","04"
"6160","S18","none","20180304",97,30.8,3.5,23.8,3.1,5.6,0,"madrugada","S18_20180304_madrugada",0,"03","04"
"6482","S19","long.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,3,"madrugada","S19_20180304_madrugada",1,"03","04"
"6819","S19","none","20180304",97,30.8,3.5,23.8,3.1,5.6,0,"madrugada","S19_20180304_madrugada",0,"03","04"
"7965","S20","none","20180304",97,30.8,3.5,23.8,3.1,5.6,0,"madrugada","S20_20180304_madrugada",0,"03","04"
"844","S11","none","20180305",96,30.4,0.4,23.2,3.5,0.9,0,"madrugada","S11_20180305_madrugada",0,"03","05"
"1565","S12","none","20180305",96,30.4,0.4,23.2,3.5,0.9,0,"madrugada","S12_20180305_madrugada",0,"03","05"
"2363","S13","none","20180305",96,30.4,0.4,23.2,3.5,0.9,0,"madrugada","S13_20180305_madrugada",0,"03","05"
"3063","S14","none","20180305",96,30.4,0.4,23.2,3.5,0.9,0,"madrugada","S14_20180305_madrugada",0,"03","05"
"3431","S15","none","20180305",96,30.4,0.4,23.2,3.5,0.9,0,"madrugada","S15_20180305_madrugada",0,"03","05"
"4264","S16","none","20180305",96,30.4,0.4,23.2,3.5,0.9,0,"madrugada","S16_20180305_madrugada",0,"03","05"
"5089","S17","none","20180305",96,30.4,0.4,23.2,3.5,0.9,0,"madrugada","S17_20180305_madrugada",0,"03","05"
"5838","S18","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,6,"madrugada","S18_20180305_madrugada",1,"03","05"
"6171","S18","none","20180305",96,30.4,0.4,23.2,3.5,0.9,0,"madrugada","S18_20180305_madrugada",0,"03","05"
"6485","S19","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,0,"madrugada","S19_20180305_madrugada",2,"03","05"
"6830","S19","none","20180305",96,30.4,0.4,23.2,3.5,0.9,2,"madrugada","S19_20180305_madrugada",0,"03","05"
"7977","S20","none","20180305",96,30.4,0.4,23.2,3.5,0.9,0,"madrugada","S20_20180305_madrugada",0,"03","05"
"856","S11","none","20180306",96,32.3,0,23.5,0.4,7.1,0,"madrugada","S11_20180306_madrugada",0,"03","06"
"1577","S12","none","20180306",96,32.3,0,23.5,0.4,7.1,0,"madrugada","S12_20180306_madrugada",0,"03","06"
"2375","S13","none","20180306",96,32.3,0,23.5,0.4,7.1,0,"madrugada","S13_20180306_madrugada",0,"03","06"
"3074","S14","none","20180306",96,32.3,0,23.5,0.4,7.1,0,"madrugada","S14_20180306_madrugada",0,"03","06"
"3443","S15","none","20180306",96,32.3,0,23.5,0.4,7.1,0,"madrugada","S15_20180306_madrugada",0,"03","06"
"4276","S16","none","20180306",96,32.3,0,23.5,0.4,7.1,0,"madrugada","S16_20180306_madrugada",0,"03","06"
"5099","S17","none","20180306",96,32.3,0,23.5,0.4,7.1,0,"madrugada","S17_20180306_madrugada",0,"03","06"
"5852","S18","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,6,"madrugada","S18_20180306_madrugada",1,"03","06"
"6177","S18","none","20180306",96,32.3,0,23.5,0.4,7.1,0,"madrugada","S18_20180306_madrugada",0,"03","06"
"6838","S19","none","20180306",96,32.3,0,23.5,0.4,7.1,0,"madrugada","S19_20180306_madrugada",0,"03","06"
"7989","S20","none","20180306",96,32.3,0,23.5,0.4,7.1,0,"madrugada","S20_20180306_madrugada",0,"03","06"
"349","S11","short.argus","20180307",98,31.2,14,23.3,0,6.2,4,"madrugada","S11_20180307_madrugada",2,"03","07"
"867","S11","none","20180307",98,31.2,14,23.3,0,6.2,0,"madrugada","S11_20180307_madrugada",0,"03","07"
"1588","S12","none","20180307",98,31.2,14,23.3,0,6.2,0,"madrugada","S12_20180307_madrugada",0,"03","07"
"2386","S13","none","20180307",98,31.2,14,23.3,0,6.2,0,"madrugada","S13_20180307_madrugada",0,"03","07"
"2791","S14","long.argus","20180307",98,31.2,14,23.3,0,6.2,4,"madrugada","S14_20180307_madrugada",1,"03","07"
"2792","S14","short.argus","20180307",98,31.2,14,23.3,0,6.2,4,"madrugada","S14_20180307_madrugada",1,"03","07"
"3083","S14","none","20180307",98,31.2,14,23.3,0,6.2,0,"madrugada","S14_20180307_madrugada",0,"03","07"
"3455","S15","none","20180307",98,31.2,14,23.3,0,6.2,0,"madrugada","S15_20180307_madrugada",0,"03","07"
"4288","S16","none","20180307",98,31.2,14,23.3,0,6.2,0,"madrugada","S16_20180307_madrugada",0,"03","07"
"4792","S17","long.argus","20180307",98,31.2,14,23.3,0,6.2,3,"madrugada","S17_20180307_madrugada",1,"03","07"
"5107","S17","none","20180307",98,31.2,14,23.3,0,6.2,0,"madrugada","S17_20180307_madrugada",0,"03","07"
"6186","S18","none","20180307",98,31.2,14,23.3,0,6.2,0,"madrugada","S18_20180307_madrugada",0,"03","07"
"6492","S19","long.argus","20180307",98,31.2,14,23.3,0,6.2,4,"madrugada","S19_20180307_madrugada",1,"03","07"
"6850","S19","none","20180307",98,31.2,14,23.3,0,6.2,0,"madrugada","S19_20180307_madrugada",0,"03","07"
"8000","S20","none","20180307",98,31.2,14,23.3,0,6.2,0,"madrugada","S20_20180307_madrugada",0,"03","07"
"877","S11","none","20180308",90,30.8,1.8,23.9,14,4.5,0,"madrugada","S11_20180308_madrugada",0,"03","08"
"1600","S12","none","20180308",90,30.8,1.8,23.9,14,4.5,0,"madrugada","S12_20180308_madrugada",0,"03","08"
"2398","S13","none","20180308",90,30.8,1.8,23.9,14,4.5,0,"madrugada","S13_20180308_madrugada",0,"03","08"
"3093","S14","none","20180308",90,30.8,1.8,23.9,14,4.5,0,"madrugada","S14_20180308_madrugada",0,"03","08"
"3467","S15","none","20180308",90,30.8,1.8,23.9,14,4.5,0,"madrugada","S15_20180308_madrugada",0,"03","08"
"4298","S16","none","20180308",90,30.8,1.8,23.9,14,4.5,0,"madrugada","S16_20180308_madrugada",0,"03","08"
"5118","S17","none","20180308",90,30.8,1.8,23.9,14,4.5,0,"madrugada","S17_20180308_madrugada",0,"03","08"
"5858","S18","long.argus","20180308",90,30.8,1.8,23.9,14,4.5,4,"madrugada","S18_20180308_madrugada",1,"03","08"
"6192","S18","none","20180308",90,30.8,1.8,23.9,14,4.5,0,"madrugada","S18_20180308_madrugada",0,"03","08"
"6861","S19","none","20180308",90,30.8,1.8,23.9,14,4.5,0,"madrugada","S19_20180308_madrugada",0,"03","08"
"8012","S20","none","20180308",90,30.8,1.8,23.9,14,4.5,0,"madrugada","S20_20180308_madrugada",0,"03","08"
"889","S11","none","20180309",98,30.7,0,24.1,1.8,7.5,0,"madrugada","S11_20180309_madrugada",0,"03","09"
"1612","S12","none","20180309",98,30.7,0,24.1,1.8,7.5,0,"madrugada","S12_20180309_madrugada",0,"03","09"
"2410","S13","none","20180309",98,30.7,0,24.1,1.8,7.5,0,"madrugada","S13_20180309_madrugada",0,"03","09"
"3104","S14","none","20180309",98,30.7,0,24.1,1.8,7.5,0,"madrugada","S14_20180309_madrugada",0,"03","09"
"3479","S15","none","20180309",98,30.7,0,24.1,1.8,7.5,0,"madrugada","S15_20180309_madrugada",0,"03","09"
"4310","S16","none","20180309",98,30.7,0,24.1,1.8,7.5,0,"madrugada","S16_20180309_madrugada",0,"03","09"
"4883","S17","long.argus","20180309",98,30.7,0,24.1,1.8,7.5,6,"madrugada","S17_20180309_madrugada",1,"03","09"
"5127","S17","none","20180309",98,30.7,0,24.1,1.8,7.5,0,"madrugada","S17_20180309_madrugada",0,"03","09"
"6201","S18","none","20180309",98,30.7,0,24.1,1.8,7.5,0,"madrugada","S18_20180309_madrugada",0,"03","09"
"6873","S19","none","20180309",98,30.7,0,24.1,1.8,7.5,0,"madrugada","S19_20180309_madrugada",0,"03","09"
"8024","S20","none","20180309",98,30.7,0,24.1,1.8,7.5,0,"madrugada","S20_20180309_madrugada",0,"03","09"
"898","S11","none","20180310",97,30.9,2.2,24.1,0,7.2,0,"madrugada","S11_20180310_madrugada",0,"03","10"
"1624","S12","none","20180310",97,30.9,2.2,24.1,0,7.2,0,"madrugada","S12_20180310_madrugada",0,"03","10"
"2421","S13","none","20180310",97,30.9,2.2,24.1,0,7.2,0,"madrugada","S13_20180310_madrugada",0,"03","10"
"2803","S14","short.argus","20180310",97,30.9,2.2,24.1,0,7.2,6,"madrugada","S14_20180310_madrugada",1,"03","10"
"3114","S14","none","20180310",97,30.9,2.2,24.1,0,7.2,0,"madrugada","S14_20180310_madrugada",0,"03","10"
"3491","S15","none","20180310",97,30.9,2.2,24.1,0,7.2,0,"madrugada","S15_20180310_madrugada",0,"03","10"
"4322","S16","none","20180310",97,30.9,2.2,24.1,0,7.2,0,"madrugada","S16_20180310_madrugada",0,"03","10"
"5139","S17","none","20180310",97,30.9,2.2,24.1,0,7.2,0,"madrugada","S17_20180310_madrugada",0,"03","10"
"5873","S18","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,6,"madrugada","S18_20180310_madrugada",2,"03","10"
"6210","S18","none","20180310",97,30.9,2.2,24.1,0,7.2,0,"madrugada","S18_20180310_madrugada",0,"03","10"
"6884","S19","none","20180310",97,30.9,2.2,24.1,0,7.2,0,"madrugada","S19_20180310_madrugada",0,"03","10"
"8036","S20","none","20180310",97,30.9,2.2,24.1,0,7.2,0,"madrugada","S20_20180310_madrugada",0,"03","10"
"909","S11","none","20180311",98,30.8,0,22.6,2.2,6.8,0,"madrugada","S11_20180311_madrugada",0,"03","11"
"1636","S12","none","20180311",98,30.8,0,22.6,2.2,6.8,0,"madrugada","S12_20180311_madrugada",0,"03","11"
"2433","S13","none","20180311",98,30.8,0,22.6,2.2,6.8,0,"madrugada","S13_20180311_madrugada",0,"03","11"
"3123","S14","none","20180311",98,30.8,0,22.6,2.2,6.8,0,"madrugada","S14_20180311_madrugada",0,"03","11"
"3503","S15","none","20180311",98,30.8,0,22.6,2.2,6.8,0,"madrugada","S15_20180311_madrugada",0,"03","11"
"4334","S16","none","20180311",98,30.8,0,22.6,2.2,6.8,0,"madrugada","S16_20180311_madrugada",0,"03","11"
"5151","S17","none","20180311",98,30.8,0,22.6,2.2,6.8,0,"madrugada","S17_20180311_madrugada",0,"03","11"
"6217","S18","none","20180311",98,30.8,0,22.6,2.2,6.8,0,"madrugada","S18_20180311_madrugada",0,"03","11"
"6895","S19","none","20180311",98,30.8,0,22.6,2.2,6.8,0,"madrugada","S19_20180311_madrugada",0,"03","11"
"8048","S20","none","20180311",98,30.8,0,22.6,2.2,6.8,0,"madrugada","S20_20180311_madrugada",0,"03","11"
"918","S11","none","20180312",96,32.3,25,23.3,0,8.1,0,"madrugada","S11_20180312_madrugada",0,"03","12"
"1647","S12","none","20180312",96,32.3,25,23.3,0,8.1,0,"madrugada","S12_20180312_madrugada",0,"03","12"
"2445","S13","none","20180312",96,32.3,25,23.3,0,8.1,0,"madrugada","S13_20180312_madrugada",0,"03","12"
"3133","S14","none","20180312",96,32.3,25,23.3,0,8.1,0,"madrugada","S14_20180312_madrugada",0,"03","12"
"3515","S15","none","20180312",96,32.3,25,23.3,0,8.1,0,"madrugada","S15_20180312_madrugada",0,"03","12"
"4346","S16","none","20180312",96,32.3,25,23.3,0,8.1,0,"madrugada","S16_20180312_madrugada",0,"03","12"
"5163","S17","none","20180312",96,32.3,25,23.3,0,8.1,0,"madrugada","S17_20180312_madrugada",0,"03","12"
"5884","S18","long.argus","20180312",96,32.3,25,23.3,0,8.1,3,"madrugada","S18_20180312_madrugada",3,"03","12"
"6229","S18","none","20180312",96,32.3,25,23.3,0,8.1,0,"madrugada","S18_20180312_madrugada",0,"03","12"
"6504","S19","long.argus","20180312",96,32.3,25,23.3,0,8.1,4,"madrugada","S19_20180312_madrugada",1,"03","12"
"6905","S19","none","20180312",96,32.3,25,23.3,0,8.1,0,"madrugada","S19_20180312_madrugada",0,"03","12"
"8058","S20","none","20180312",96,32.3,25,23.3,0,8.1,0,"madrugada","S20_20180312_madrugada",0,"03","12"
"928","S11","none","20180313",97,32,0,23.8,25,7.3,0,"madrugada","S11_20180313_madrugada",0,"03","13"
"1658","S12","none","20180313",97,32,0,23.8,25,7.3,0,"madrugada","S12_20180313_madrugada",0,"03","13"
"2456","S13","none","20180313",97,32,0,23.8,25,7.3,0,"madrugada","S13_20180313_madrugada",0,"03","13"
"3142","S14","none","20180313",97,32,0,23.8,25,7.3,0,"madrugada","S14_20180313_madrugada",0,"03","13"
"3527","S15","none","20180313",97,32,0,23.8,25,7.3,0,"madrugada","S15_20180313_madrugada",0,"03","13"
"4357","S16","none","20180313",97,32,0,23.8,25,7.3,0,"madrugada","S16_20180313_madrugada",0,"03","13"
"5172","S17","none","20180313",97,32,0,23.8,25,7.3,0,"madrugada","S17_20180313_madrugada",0,"03","13"
"6240","S18","none","20180313",97,32,0,23.8,25,7.3,0,"madrugada","S18_20180313_madrugada",0,"03","13"
"6916","S19","none","20180313",97,32,0,23.8,25,7.3,0,"madrugada","S19_20180313_madrugada",0,"03","13"
"8070","S20","none","20180313",97,32,0,23.8,25,7.3,0,"madrugada","S20_20180313_madrugada",0,"03","13"
"383","S11","short.argus","20180314",97,32.8,0.5,24.1,0,5.8,6,"madrugada","S11_20180314_madrugada",1,"03","14"
"938","S11","none","20180314",97,32.8,0.5,24.1,0,5.8,0,"madrugada","S11_20180314_madrugada",0,"03","14"
"1668","S12","none","20180314",97,32.8,0.5,24.1,0,5.8,0,"madrugada","S12_20180314_madrugada",0,"03","14"
"2468","S13","none","20180314",97,32.8,0.5,24.1,0,5.8,0,"madrugada","S13_20180314_madrugada",0,"03","14"
"3152","S14","none","20180314",97,32.8,0.5,24.1,0,5.8,0,"madrugada","S14_20180314_madrugada",0,"03","14"
"3539","S15","none","20180314",97,32.8,0.5,24.1,0,5.8,0,"madrugada","S15_20180314_madrugada",0,"03","14"
"3990","S16","long.argus","20180314",97,32.8,0.5,24.1,0,5.8,3,"madrugada","S16_20180314_madrugada",1,"03","14"
"4369","S16","none","20180314",97,32.8,0.5,24.1,0,5.8,0,"madrugada","S16_20180314_madrugada",0,"03","14"
"4819","S17","long.argus","20180314",97,32.8,0.5,24.1,0,5.8,4,"madrugada","S17_20180314_madrugada",1,"03","14"
"5182","S17","none","20180314",97,32.8,0.5,24.1,0,5.8,0,"madrugada","S17_20180314_madrugada",0,"03","14"
"6249","S18","none","20180314",97,32.8,0.5,24.1,0,5.8,0,"madrugada","S18_20180314_madrugada",0,"03","14"
"6508","S19","short.argus","20180314",97,32.8,0.5,24.1,0,5.8,3,"madrugada","S19_20180314_madrugada",1,"03","14"
"6926","S19","none","20180314",97,32.8,0.5,24.1,0,5.8,0,"madrugada","S19_20180314_madrugada",0,"03","14"
"8080","S20","none","20180314",97,32.8,0.5,24.1,0,5.8,0,"madrugada","S20_20180314_madrugada",0,"03","14"
"389","S11","long.argus","20180315",95,32,18.8,24.1,0.5,6.2,3,"madrugada","S11_20180315_madrugada",1,"03","15"
"390","S11","short.argus","20180315",95,32,18.8,24.1,0.5,6.2,3,"madrugada","S11_20180315_madrugada",1,"03","15"
"948","S11","none","20180315",95,32,18.8,24.1,0.5,6.2,0,"madrugada","S11_20180315_madrugada",0,"03","15"
"1679","S12","none","20180315",95,32,18.8,24.1,0.5,6.2,0,"madrugada","S12_20180315_madrugada",0,"03","15"
"2480","S13","none","20180315",95,32,18.8,24.1,0.5,6.2,0,"madrugada","S13_20180315_madrugada",0,"03","15"
"2839","S14","short.argus","20180315",95,32,18.8,24.1,0.5,6.2,6,"madrugada","S14_20180315_madrugada",1,"03","15"
"3161","S14","none","20180315",95,32,18.8,24.1,0.5,6.2,0,"madrugada","S14_20180315_madrugada",0,"03","15"
"3551","S15","none","20180315",95,32,18.8,24.1,0.5,6.2,0,"madrugada","S15_20180315_madrugada",0,"03","15"
"3991","S16","long.argus","20180315",95,32,18.8,24.1,0.5,6.2,3,"madrugada","S16_20180315_madrugada",1,"03","15"
"3992","S16","short.argus","20180315",95,32,18.8,24.1,0.5,6.2,3,"madrugada","S16_20180315_madrugada",2,"03","15"
"4381","S16","none","20180315",95,32,18.8,24.1,0.5,6.2,0,"madrugada","S16_20180315_madrugada",0,"03","15"
"4822","S17","long.argus","20180315",95,32,18.8,24.1,0.5,6.2,3,"madrugada","S17_20180315_madrugada",2,"03","15"
"5191","S17","none","20180315",95,32,18.8,24.1,0.5,6.2,0,"madrugada","S17_20180315_madrugada",0,"03","15"
"5896","S18","long.argus","20180315",95,32,18.8,24.1,0.5,6.2,3,"madrugada","S18_20180315_madrugada",4,"03","15"
"6260","S18","none","20180315",95,32,18.8,24.1,0.5,6.2,0,"madrugada","S18_20180315_madrugada",0,"03","15"
"6510","S19","long.argus","20180315",95,32,18.8,24.1,0.5,6.2,3,"madrugada","S19_20180315_madrugada",1,"03","15"
"6938","S19","none","20180315",95,32,18.8,24.1,0.5,6.2,0,"madrugada","S19_20180315_madrugada",0,"03","15"
"8092","S20","none","20180315",95,32,18.8,24.1,0.5,6.2,0,"madrugada","S20_20180315_madrugada",0,"03","15"
"959","S11","none","20180316",98,31.6,4.5,24.1,18.8,7.5,0,"madrugada","S11_20180316_madrugada",0,"03","16"
"1691","S12","none","20180316",98,31.6,4.5,24.1,18.8,7.5,0,"madrugada","S12_20180316_madrugada",0,"03","16"
"3169","S14","none","20180316",98,31.6,4.5,24.1,18.8,7.5,0,"madrugada","S14_20180316_madrugada",0,"03","16"
"3563","S15","none","20180316",98,31.6,4.5,24.1,18.8,7.5,0,"madrugada","S15_20180316_madrugada",0,"03","16"
"4393","S16","none","20180316",98,31.6,4.5,24.1,18.8,7.5,0,"madrugada","S16_20180316_madrugada",0,"03","16"
"4823","S17","long.argus","20180316",98,31.6,4.5,24.1,18.8,7.5,5,"madrugada","S17_20180316_madrugada",2,"03","16"
"6271","S18","none","20180316",98,31.6,4.5,24.1,18.8,7.5,0,"madrugada","S18_20180316_madrugada",0,"03","16"
"6950","S19","none","20180316",98,31.6,4.5,24.1,18.8,7.5,0,"madrugada","S19_20180316_madrugada",0,"03","16"
"8102","S20","none","20180316",98,31.6,4.5,24.1,18.8,7.5,0,"madrugada","S20_20180316_madrugada",0,"03","16"
"403","S11","short.argus","20180317",97,31.9,0,23.8,4.5,8.8,6,"madrugada","S11_20180317_madrugada",1,"03","17"
"968","S11","none","20180317",97,31.9,0,23.8,4.5,8.8,0,"madrugada","S11_20180317_madrugada",0,"03","17"
"1703","S12","none","20180317",97,31.9,0,23.8,4.5,8.8,0,"madrugada","S12_20180317_madrugada",0,"03","17"
"3575","S15","none","20180317",97,31.9,0,23.8,4.5,8.8,0,"madrugada","S15_20180317_madrugada",0,"03","17"
"4405","S16","none","20180317",97,31.9,0,23.8,4.5,8.8,0,"madrugada","S16_20180317_madrugada",0,"03","17"
"5903","S18","long.argus","20180317",97,31.9,0,23.8,4.5,8.8,4,"madrugada","S18_20180317_madrugada",3,"03","17"
"6281","S18","none","20180317",97,31.9,0,23.8,4.5,8.8,0,"madrugada","S18_20180317_madrugada",0,"03","17"
"6962","S19","none","20180317",97,31.9,0,23.8,4.5,8.8,0,"madrugada","S19_20180317_madrugada",0,"03","17"
"8114","S20","none","20180317",97,31.9,0,23.8,4.5,8.8,0,"madrugada","S20_20180317_madrugada",0,"03","17"
"976","S11","none","20180318",97,31.9,1.5,23.2,0,6,0,"madrugada","S11_20180318_madrugada",0,"03","18"
"1279","S12","long.argus","20180318",97,31.9,1.5,23.2,0,6,5,"madrugada","S12_20180318_madrugada",2,"03","18"
"1714","S12","none","20180318",97,31.9,1.5,23.2,0,6,0,"madrugada","S12_20180318_madrugada",0,"03","18"
"3587","S15","none","20180318",97,31.9,1.5,23.2,0,6,0,"madrugada","S15_20180318_madrugada",0,"03","18"
"4417","S16","none","20180318",97,31.9,1.5,23.2,0,6,0,"madrugada","S16_20180318_madrugada",0,"03","18"
"6290","S18","none","20180318",97,31.9,1.5,23.2,0,6,0,"madrugada","S18_20180318_madrugada",0,"03","18"
"6515","S19","long.argus","20180318",97,31.9,1.5,23.2,0,6,5,"madrugada","S19_20180318_madrugada",1,"03","18"
"6972","S19","none","20180318",97,31.9,1.5,23.2,0,6,0,"madrugada","S19_20180318_madrugada",0,"03","18"
"8125","S20","none","20180318",97,31.9,1.5,23.2,0,6,0,"madrugada","S20_20180318_madrugada",0,"03","18"
"419","S11","long.argus","20180319",98,30.8,19.3,23.5,1.5,3.9,4,"madrugada","S11_20180319_madrugada",1,"03","19"
"420","S11","short.argus","20180319",98,30.8,19.3,23.5,1.5,3.9,4,"madrugada","S11_20180319_madrugada",1,"03","19"
"987","S11","none","20180319",98,30.8,19.3,23.5,1.5,3.9,0,"madrugada","S11_20180319_madrugada",0,"03","19"
"1724","S12","none","20180319",98,30.8,19.3,23.5,1.5,3.9,0,"madrugada","S12_20180319_madrugada",0,"03","19"
"3598","S15","none","20180319",98,30.8,19.3,23.5,1.5,3.9,0,"madrugada","S15_20180319_madrugada",0,"03","19"
"4429","S16","none","20180319",98,30.8,19.3,23.5,1.5,3.9,0,"madrugada","S16_20180319_madrugada",0,"03","19"
"4834","S17","long.argus","20180319",98,30.8,19.3,23.5,1.5,3.9,6,"madrugada","S17_20180319_madrugada",1,"03","19"
"6301","S18","none","20180319",98,30.8,19.3,23.5,1.5,3.9,0,"madrugada","S18_20180319_madrugada",0,"03","19"
"6983","S19","none","20180319",98,30.8,19.3,23.5,1.5,3.9,0,"madrugada","S19_20180319_madrugada",0,"03","19"
"422","S11","short.argus","20180320",96,32.3,3.3,23.8,19.3,4.9,4,"madrugada","S11_20180320_madrugada",1,"03","20"
"998","S11","none","20180320",96,32.3,3.3,23.8,19.3,4.9,0,"madrugada","S11_20180320_madrugada",0,"03","20"
"1287","S12","long.argus","20180320",96,32.3,3.3,23.8,19.3,4.9,4,"madrugada","S12_20180320_madrugada",2,"03","20"
"1735","S12","none","20180320",96,32.3,3.3,23.8,19.3,4.9,0,"madrugada","S12_20180320_madrugada",0,"03","20"
